2918;128;21;59;land2918;x
2919;170;24;187;land2919;x
2920;2;27;60;land2920;x
2921;44;30;188;land2921;x
2922;86;33;61;land2922;x
2923;128;36;189;land2923;x
2924;170;39;62;land2924;x
2925;2;42;190;land2925;x
2926;44;45;63;land2926;x
2927;86;48;191;land2927;x
2928;128;51;64;land2928;x
2929;170;54;192;land2929;x
2930;2;57;65;land2930;x
2931;44;60;193;land2931;x
2932;86;63;66;land2932;x
2933;128;66;194;land2933;x
2934;170;69;67;land2934;x
2935;2;72;195;land2935;x
2936;44;75;68;land2936;x
2937;86;78;196;land2937;x
2938;128;81;69;land2938;x
2939;170;84;197;land2939;x
2940;2;87;70;land2940;x
2941;44;90;198;land2941;x
2942;86;93;71;land2942;x
2943;128;96;199;land2943;x
2944;170;99;72;land2944;x
2945;2;102;200;land2945;x
2946;44;105;73;land2946;x
2947;86;108;201;land2947;x
2948;128;111;74;land2948;x
2949;170;114;202;land2949;x
2950;2;117;75;land2950;x
2951;44;120;203;land2951;x
2952;86;123;76;land2952;x
2953;128;126;204;land2953;x
2954;170;129;77;land2954;x
2955;2;132;205;land2955;x
2956;44;135;78;land2956;x
2957;86;138;206;land2957;x
2958;128;141;79;land2958;x
2959;170;144;207;land2959;x
2960;2;147;80;land2960;x
2961;44;150;208;land2961;x
2962;86;153;81;land2962;x
2963;128;156;209;land2963;x
2964;170;159;82;land2964;x
2965;2;162;210;land2965;x
2966;44;165;83;land2966;x
2967;86;168;211;land2967;x
2968;128;171;84;land2968;x
2969;170;174;212;land2969;x
2970;2;177;85;land2970;x
2971;44;180;213;land2971;x
2972;86;183;86;land2972;x
2973;128;186;214;land2973;x
2974;170;189;87;land2974;x
2975;2;192;215;land2975;x
2976;44;195;88;land2976;x
2977;86;198;216;land2977;x
2978;128;201;89;land2978;x
2979;170;204;217;land2979;x
2980;2;207;90;land2980;x
2981;44;210;218;land2981;x
2982;86;0;91;land2982;x
2983;128;3;219;land2983;x
2984;170;6;92;land2984;x
2985;2;9;220;land2985;x
2986;44;12;93;land2986;x
2987;86;15;221;land2987;x
2988;128;18;94;land2988;x
2989;170;21;222;land2989;x
2990;2;24;95;land2990;x
2991;44;27;223;land2991;x
2992;86;30;96;land2992;x
2993;128;33;224;land2993;x
2994;170;36;97;land2994;x
2995;2;39;225;land2995;x
2996;44;42;98;land2996;x
2997;86;45;226;land2997;x
2998;128;48;99;land2998;x
2999;170;51;227;land2999;x
3000;3;54;0;land3000;x
3001;45;57;128;land3001;x
3002;87;60;1;land3002;x
3003;129;63;129;land3003;x
3004;171;66;2;land3004;x
3005;3;69;130;land3005;x
3006;45;72;3;land3006;x
3007;87;75;131;land3007;x
3008;129;78;4;land3008;x
3009;171;81;132;land3009;x
3010;3;84;5;land3010;x
3011;45;87;133;land3011;x
3012;87;90;6;land3012;x
3013;129;93;134;land3013;x
3014;171;96;7;land3014;x
3015;3;99;135;land3015;x
3016;45;102;8;land3016;x
3017;87;105;136;land3017;x
3018;129;108;9;land3018;x
3019;171;111;137;land3019;x
3020;3;114;10;land3020;x
3021;45;117;138;land3021;x
3022;87;120;11;land3022;x
3023;129;123;139;land3023;x
3024;171;126;12;land3024;x
3025;3;129;140;land3025;x
3026;45;132;13;land3026;x
3027;87;135;141;land3027;x
3028;129;138;14;land3028;x
3029;171;141;142;land3029;x
3030;3;144;15;land3030;x
3031;45;147;143;land3031;x
3032;87;150;16;land3032;x
3033;129;153;144;land3033;x
3034;171;156;17;land3034;x
3035;3;159;145;land3035;x
3036;45;162;18;land3036;x
3037;87;165;146;land3037;x
3038;129;168;19;land3038;x
3039;171;171;147;land3039;x
3040;3;174;20;land3040;x
3041;45;177;148;land3041;x
3042;87;180;21;land3042;x
3043;129;183;149;land3043;x
3044;171;186;22;land3044;x
3045;3;189;150;land3045;x
3046;45;192;23;land3046;x
3047;87;195;151;land3047;x
3048;129;198;24;land3048;x
3049;171;201;152;land3049;x
3050;3;204;25;land3050;x
3051;45;207;153;land3051;x
3052;87;210;26;land3052;x
3053;129;0;154;land3053;x
3054;171;3;27;land3054;x
3055;3;6;155;land3055;x
3056;45;9;28;land3056;x
3057;87;12;156;land3057;x
3058;129;15;29;land3058;x
3059;171;18;157;land3059;x
3060;3;21;30;land3060;x
3061;45;24;158;land3061;x
3062;87;27;31;land3062;x
3063;129;30;159;land3063;x
3064;171;33;32;land3064;x
3065;3;36;160;land3065;x
3066;45;39;33;land3066;x
3067;87;42;161;land3067;x
3068;129;45;34;land3068;x
3069;171;48;162;land3069;x
3070;3;51;35;land3070;x
3071;45;54;163;land3071;x
3072;87;57;36;land3072;x
3073;129;60;164;land3073;x
3074;171;63;37;land3074;x
3075;3;66;165;land3075;x
3076;45;69;38;land3076;x
3077;87;72;166;land3077;x
3078;129;75;39;land3078;x
3079;171;78;167;land3079;x
3080;3;81;40;land3080;x
3081;45;84;168;land3081;x
3082;87;87;41;land3082;x
3083;129;90;169;land3083;x
3084;171;93;42;land3084;x
3085;3;96;170;land3085;x
3086;45;99;43;land3086;x
3087;87;102;171;land3087;x
3088;129;105;44;land3088;x
3089;171;108;172;land3089;x
3090;3;111;45;land3090;x
3091;45;114;173;land3091;x
3092;87;117;46;land3092;x
3093;129;120;174;land3093;x
3094;171;123;47;land3094;x
3095;3;126;175;land3095;x
3096;45;129;48;land3096;x
3097;87;132;176;land3097;x
3098;129;135;49;land3098;x
3099;171;138;177;land3099;x
3100;3;141;50;land3100;x
3101;45;144;178;land3101;x
3102;87;147;51;land3102;x
3103;129;150;179;land3103;x
3104;171;153;52;land3104;x
3105;3;156;180;land3105;x
3106;45;159;53;land3106;x
3107;87;162;181;land3107;x
3108;129;165;54;land3108;x
3109;171;168;182;land3109;x
3110;3;171;55;land3110;x
3111;45;174;183;land3111;x
3112;87;177;56;land3112;x
3113;129;180;184;land3113;x
3114;171;183;57;land3114;x
3115;3;186;185;land3115;x
3116;45;189;58;land3116;x
3117;87;192;186;land3117;x
3118;129;195;59;land3118;x
3119;171;198;187;land3119;x
3120;3;201;60;land3120;x
3121;45;204;188;land3121;x
3122;87;207;61;land3122;x
3123;129;210;189;land3123;x
3124;171;0;62;land3124;x
3125;3;3;190;land3125;x
3126;45;6;63;land3126;x
3127;87;9;191;land3127;x
3128;129;12;64;land3128;x
3129;171;15;192;land3129;x
3130;3;18;65;land3130;x
3131;45;21;193;land3131;x
3132;87;24;66;land3132;x
3133;129;27;194;land3133;x
3134;171;30;67;land3134;x
3135;3;33;195;land3135;x
3136;45;36;68;land3136;x
3137;87;39;196;land3137;x
3138;129;42;69;land3138;x
3139;171;45;197;land3139;x
3140;3;48;70;land3140;x
3141;45;51;198;land3141;x
3142;87;54;71;land3142;x
3143;129;57;199;land3143;x
3144;171;60;72;land3144;x
3145;3;63;200;land3145;x
3146;45;66;73;land3146;x
3147;87;69;201;land3147;x
3148;129;72;74;land3148;x
3149;171;75;202;land3149;x
3150;3;78;75;land3150;x
3151;45;81;203;land3151;x
3152;87;84;76;land3152;x
3153;129;87;204;land3153;x
3154;171;90;77;land3154;x
3155;3;93;205;land3155;x
3156;45;96;78;land3156;x
3157;87;99;206;land3157;x
3158;129;102;79;land3158;x
3159;171;105;207;land3159;x
3160;3;108;80;land3160;x
3161;45;111;208;land3161;x
3162;87;114;81;land3162;x
3163;129;117;209;land3163;x
3164;171;120;82;land3164;x
3165;3;123;210;land3165;x
3166;45;126;83;land3166;x
3167;87;129;211;land3167;x
3168;129;132;84;land3168;x
3169;171;135;212;land3169;x
3170;3;138;85;land3170;x
3171;45;141;213;land3171;x
3172;87;144;86;land3172;x
3173;129;147;214;land3173;x
3174;171;150;87;land3174;x
3175;3;153;215;land3175;x
3176;45;156;88;land3176;x
3177;87;159;216;land3177;x
3178;129;162;89;land3178;x
3179;171;165;217;land3179;x
3180;3;168;90;land3180;x
3181;45;171;218;land3181;x
3182;87;174;91;land3182;x
3183;129;177;219;land3183;x
3184;171;180;92;land3184;x
3185;3;183;220;land3185;x
3186;45;186;93;land3186;x
3187;87;189;221;land3187;x
3188;129;192;94;land3188;x
3189;171;195;222;land3189;x
3190;3;198;95;land3190;x
3191;45;201;223;land3191;x
3192;87;204;96;land3192;x
3193;129;207;224;land3193;x
3194;171;210;97;land3194;x
3195;3;0;225;land3195;x
3196;45;3;98;land3196;x
3197;87;6;226;land3197;x
3198;129;9;99;land3198;x
3199;171;12;227;land3199;x
3200;3;15;0;land3200;x
3201;45;18;128;land3201;x
3202;87;21;1;land3202;x
3203;129;24;129;land3203;x
3204;171;27;2;land3204;x
3205;3;30;130;land3205;x
3206;45;33;3;land3206;x
3207;87;36;131;land3207;x
3208;129;39;4;land3208;x
3209;171;42;132;land3209;x
3210;3;45;5;land3210;x
3211;45;48;133;land3211;x
3212;87;51;6;land3212;x
3213;129;54;134;land3213;x
3214;171;57;7;land3214;x
3215;3;60;135;land3215;x
3216;45;63;8;land3216;x
3217;87;66;136;land3217;x
3218;129;69;9;land3218;x
3219;171;72;137;land3219;x
3220;3;75;10;land3220;x
3221;45;78;138;land3221;x
3222;58;165;205;land3222;x
3223;76;23;151;land3223;x
3224;93;165;43;land3224;x
3225;0;255;0;land3225;x
3226;171;210;96;land3226;x
3227;186;205;162;land3227;x
3228;185;192;56;land3228;x
3229;171;102;142;land3229;x
3230;3;105;15;land3230;x
3231;45;108;143;land3231;x
3232;87;111;16;land3232;x
3233;129;114;144;land3233;x
3234;171;117;17;land3234;x
3235;3;120;145;land3235;x
3236;45;123;18;land3236;x
3237;87;126;146;land3237;x
3238;129;129;19;land3238;x
3239;171;132;147;land3239;x
3240;3;135;20;land3240;x
3241;45;138;148;land3241;x
3242;87;141;21;land3242;x
3243;129;144;149;land3243;x
3244;171;147;22;land3244;x
3245;3;150;150;land3245;x
3246;45;153;23;land3246;x
3247;87;156;151;land3247;x
3248;129;159;24;land3248;x
3249;171;162;152;land3249;x
3250;3;165;25;land3250;x
3251;45;168;153;land3251;x
3252;87;171;26;land3252;x
3253;129;174;154;land3253;x
3254;171;177;27;land3254;x
3255;127;129;54;land3255;x
3256;45;183;28;land3256;x
3257;87;186;156;land3257;x
3258;129;189;29;land3258;x
3259;171;192;157;land3259;x
3260;3;195;30;land3260;x
3261;45;198;158;land3261;x
3262;87;201;31;land3262;x
3263;129;204;159;land3263;x
3264;171;207;32;land3264;x
3265;3;210;160;land3265;x
3266;45;0;33;land3266;x
3267;87;3;161;land3267;x
3268;129;6;34;land3268;x
3269;171;9;162;land3269;x
3270;3;12;35;land3270;x
3271;45;15;163;land3271;x
3272;87;18;36;land3272;x
3273;129;21;164;land3273;x
3274;171;24;37;land3274;x
3275;3;27;165;land3275;x
3276;45;30;38;land3276;x
3277;87;33;166;land3277;x
3278;129;36;39;land3278;x
3279;171;39;167;land3279;x
3280;3;42;40;land3280;x
3281;45;45;168;land3281;x
3282;87;48;41;land3282;x
3283;129;51;169;land3283;x
3284;171;54;42;land3284;x
3285;3;57;170;land3285;x
3286;45;60;43;land3286;x
3287;87;63;171;land3287;x
3288;129;66;44;land3288;x
3289;171;69;172;land3289;x
3290;3;72;45;land3290;x
3291;45;75;173;land3291;x
3292;87;78;46;land3292;x
3293;129;81;174;land3293;x
3294;171;84;47;land3294;x
3295;3;87;175;land3295;x
3296;45;90;48;land3296;x
3297;87;93;176;land3297;x
3298;129;96;49;land3298;x
3299;171;99;177;land3299;x
3300;3;102;50;land3300;x
3301;45;105;178;land3301;x
3302;87;108;51;land3302;x
3303;129;111;179;land3303;x
3304;171;114;52;land3304;x
3305;3;117;180;land3305;x
3306;45;120;53;land3306;x
3307;87;123;181;land3307;x
3308;129;126;54;land3308;x
3309;171;129;182;land3309;x
3310;3;132;55;land3310;x
3311;45;135;183;land3311;x
3312;87;138;56;land3312;x
3313;129;141;184;land3313;x
3314;171;144;57;land3314;x
3315;3;147;185;land3315;x
3316;45;150;58;land3316;x
3317;87;153;186;land3317;x
3318;129;156;59;land3318;x
3319;171;159;187;land3319;x
3320;3;162;60;land3320;x
3321;45;165;188;land3321;x
3322;87;168;61;land3322;x
3323;129;171;189;land3323;x
3324;171;174;62;land3324;x
3325;3;177;190;land3325;x
3326;45;180;63;land3326;x
3327;87;183;191;land3327;x
3328;129;186;64;land3328;x
3329;171;189;192;land3329;x
3330;3;192;65;land3330;x
3331;45;195;193;land3331;x
3332;87;198;66;land3332;x
3333;129;201;194;land3333;x
3334;171;204;67;land3334;x
3335;3;207;195;land3335;x
3336;45;210;68;land3336;x
3337;87;0;196;land3337;x
3338;129;3;69;land3338;x
3339;171;6;197;land3339;x
3340;3;9;70;land3340;x
3341;45;12;198;land3341;x
3342;87;15;71;land3342;x
3343;129;18;199;land3343;x
3344;171;21;72;land3344;x
3345;3;24;200;land3345;x
3346;45;27;73;land3346;x
3347;87;30;201;land3347;x
3348;129;33;74;land3348;x
3349;171;36;202;land3349;x
3350;3;39;75;land3350;x
3351;45;42;203;land3351;x
3352;87;45;76;land3352;x
3353;129;48;204;land3353;x
3354;171;51;77;land3354;x
3355;3;54;205;land3355;x
3356;45;57;78;land3356;x
3357;87;60;206;land3357;x
3358;129;63;79;land3358;x
3359;171;66;207;land3359;x
3360;3;69;80;land3360;x
3361;45;72;208;land3361;x
3362;87;75;81;land3362;x
3363;129;78;209;land3363;x
3364;171;81;82;land3364;x
3365;3;84;210;land3365;x
3366;45;87;83;land3366;x
3367;87;90;211;land3367;x
3368;129;93;84;land3368;x
3369;171;96;212;land3369;x
3370;3;99;85;land3370;x
3371;45;102;213;land3371;x
3372;87;105;86;land3372;x
3373;129;108;214;land3373;x
3374;171;111;87;land3374;x
3375;3;114;215;land3375;x
3376;45;117;88;land3376;x
3377;87;120;216;land3377;x
3378;129;123;89;land3378;x
3379;171;126;217;land3379;x
3380;3;129;90;land3380;x
3381;45;132;218;land3381;x
3382;87;135;91;land3382;x
3383;129;138;219;land3383;x
3384;171;141;92;land3384;x
3385;3;144;220;land3385;x
3386;45;147;93;land3386;x
3387;87;150;221;land3387;x
3388;129;153;94;land3388;x
3389;171;156;222;land3389;x
3390;3;159;95;land3390;x
3391;45;162;223;land3391;x
3392;87;165;96;land3392;x
3393;129;168;224;land3393;x
3394;171;171;97;land3394;x
3395;3;174;225;land3395;x
3396;45;177;98;land3396;x
3397;87;180;226;land3397;x
3398;129;183;99;land3398;x
3399;171;186;227;land3399;x
3400;3;189;0;land3400;x
3401;45;192;128;land3401;x
3402;87;195;1;land3402;x
3403;129;198;129;land3403;x
3404;171;201;2;land3404;x
3405;3;204;130;land3405;x
3406;45;207;3;land3406;x
3407;87;210;131;land3407;x
3408;129;0;4;land3408;x
3409;171;3;132;land3409;x
3410;3;6;5;land3410;x
3411;45;9;133;land3411;x
3412;87;12;6;land3412;x
3413;129;15;134;land3413;x
3414;171;18;7;land3414;x
3415;3;21;135;land3415;x
3416;45;24;8;land3416;x
3417;87;27;136;land3417;x
3418;129;30;9;land3418;x
3419;171;33;137;land3419;x
3420;3;36;10;land3420;x
3421;45;39;138;land3421;x
3422;87;42;11;land3422;x
3423;129;45;139;land3423;x
3424;171;48;12;land3424;x
3425;3;51;140;land3425;x
3426;45;54;13;land3426;x
3427;87;57;141;land3427;x
3428;129;60;14;land3428;x
3429;171;63;142;land3429;x
3430;3;66;15;land3430;x
3431;45;69;143;land3431;x
3432;87;72;16;land3432;x
3433;129;75;144;land3433;x
3434;171;78;17;land3434;x
3435;3;81;145;land3435;x
3436;45;84;18;land3436;x
3437;87;87;146;land3437;x
3438;129;90;19;land3438;x
3439;171;93;147;land3439;x
3440;3;96;20;land3440;x
3441;45;99;148;land3441;x
3442;87;102;21;land3442;x
3443;129;105;149;land3443;x
3444;171;108;22;land3444;x
3445;3;111;150;land3445;x
3446;45;114;23;land3446;x
3447;87;117;151;land3447;x
3448;129;120;24;land3448;x
3449;171;123;152;land3449;x
3450;3;126;25;land3450;x
3451;45;129;153;land3451;x
3452;87;132;26;land3452;x
3453;129;135;154;land3453;x
3454;171;138;27;land3454;x
3455;3;141;155;land3455;x
3456;45;144;28;land3456;x
3457;87;147;156;land3457;x
3458;129;150;29;land3458;x
3459;171;153;157;land3459;x
3460;3;156;30;land3460;x
3461;45;159;158;land3461;x
3462;87;162;31;land3462;x
3463;129;165;159;land3463;x
3464;171;168;32;land3464;x
3465;3;171;160;land3465;x
3466;45;174;33;land3466;x
3467;87;177;161;land3467;x
3468;129;180;34;land3468;x
3469;171;183;162;land3469;x
3470;3;186;35;land3470;x
3471;45;189;163;land3471;x
3472;87;192;36;land3472;x
3473;129;195;164;land3473;x
3474;171;198;37;land3474;x
3475;3;201;165;land3475;x
3476;45;204;38;land3476;x
3477;87;207;166;land3477;x
3478;129;210;39;land3478;x
3479;171;0;167;land3479;x
3480;3;3;40;land3480;x
3481;45;6;168;land3481;x
3482;87;9;41;land3482;x
3483;129;12;169;land3483;x
3484;171;15;42;land3484;x
3485;3;18;170;land3485;x
3486;45;21;43;land3486;x
3487;87;24;171;land3487;x
3488;129;27;44;land3488;x
3489;171;30;172;land3489;x
3490;3;33;45;land3490;x
3491;45;36;173;land3491;x
3492;87;39;46;land3492;x
3493;129;42;174;land3493;x
3494;171;45;47;land3494;x
3495;3;48;175;land3495;x
3496;45;51;48;land3496;x
3497;87;54;176;land3497;x
3498;129;57;49;land3498;x
3499;171;60;177;land3499;x
3500;186;163;1;land3500;x
3501;79;155;49;land3501;x
3502;153;125;36;land3502;x
3503;158;70;77;land3503;x
3504;211;206;60;land3504;x
3505;88;77;46;land3505;x
3506;195;40;35;land3506;x
3507;151;67;22;land3507;x
3508;191;182;123;land3508;x
3509;160;187;242;land3509;x
3510;50;65;96;land3510;x
3511;197;233;86;land3511;x
3512;183;94;18;land3512;x
3513;14;157;113;land3513;x
3514;116;88;198;land3514;x
3515;76;132;99;land3515;x
3516;24;53;137;land3516;x
3517;88;188;198;land3517;x
3518;106;32;15;land3518;x
3519;94;158;176;land3519;x
3520;220;24;43;land3520;x
3521;40;153;37;land3521;x
3522;63;107;167;land3522;x
3523;128;55;62;land3523;x
3524;41;218;103;land3524;x
3525;201;41;218;land3525;x
3526;204;87;112;land3526;x
3527;100;144;207;land3527;x
3528;65;237;36;land3528;x
3529;17;46;70;land3529;x
3530;35;113;177;land3530;x
3531;134;199;213;land3531;x
3532;122;75;16;land3532;x
3533;240;234;60;land3533;x
3534;66;90;28;land3534;x
3535;168;100;27;land3535;x
3536;63;161;40;land3536;x
3537;121;195;201;land3537;x
3538;8;145;130;land3538;x
3539;124;241;20;land3539;x
3540;168;141;32;land3540;x
3541;228;108;24;land3541;x
3542;212;226;120;land3542;x
3543;96;63;14;land3543;x
3544;227;153;41;land3544;x
3545;98;176;205;land3545;x
3546;45;175;64;land3546;x
3547;135;153;99;land3547;x
3548;89;154;113;land3548;x
3549;112;246;132;land3549;x
3550;156;130;32;land3550;x
3551;125;16;182;land3551;x
3552;145;173;201;land3552;x
3553;57;79;33;land3553;x
3554;167;224;180;land3554;x
3555;114;78;24;land3555;x
3556;190;149;116;land3556;x
3557;111;179;128;land3557;x
3558;144;137;85;land3558;x
3559;200;114;22;land3559;x
3560;14;29;129;land3560;x
3561;28;72;23;land3561;x
3562;161;228;133;land3562;x
3563;25;186;44;land3563;x
3564;168;26;206;land3564;x
3565;222;65;10;land3565;x
3566;88;167;35;land3566;x
3567;53;192;201;land3567;x
3568;117;99;204;land3568;x
3569;103;4;154;land3569;x
3570;71;83;78;land3570;x
3571;83;9;123;land3571;x
3572;205;6;26;land3572;x
3573;94;74;8;land3573;x
3574;133;158;228;land3574;x
3575;17;83;18;land3575;x
3576;170;76;250;land3576;x
3577;43;227;239;land3577;x
3578;229;69;103;land3578;x
3579;239;164;255;land3579;x
3580;236;76;242;land3580;x
3581;93;108;31;land3581;x
3582;139;162;33;land3582;x
3583;52;58;23;land3583;x
3584;211;247;45;land3584;x
3585;175;204;39;land3585;x
3586;209;39;75;land3586;x
3587;107;147;0;land3587;x
3588;127;116;0;land3588;x
3589;185;184;174;land3589;x
3590;79;221;96;land3590;x
3591;71;107;196;land3591;x
3592;206;168;9;land3592;x
3593;121;80;36;land3593;x
3594;35;155;75;land3594;x
3595;64;114;45;land3595;x
3596;155;108;56;land3596;x
3597;175;136;42;land3597;x
3598;141;162;221;land3598;x
3599;74;42;192;land3599;x
3600;61;130;222;land3600;x
3601;28;65;101;land3601;x
3602;0;111;160;land3602;x
3603;32;140;187;land3603;x
3604;57;42;94;land3604;x
3605;185;0;134;land3605;x
3606;35;198;177;land3606;x
3607;172;187;1;land3607;x
3608;71;148;94;land3608;x
3609;164;115;53;land3609;x
3610;76;73;17;land3610;x
3611;230;89;206;land3611;x
3612;112;123;234;land3612;x
3613;210;214;137;land3613;x
3614;244;121;167;land3614;x
3615;220;185;39;land3615;x
3616;243;241;98;land3616;x
3617;168;253;226;land3617;x
3618;231;37;174;land3618;x
3619;118;189;26;land3619;x
3620;81;21;84;land3620;x
3621;182;43;108;land3621;x
3622;155;57;23;land3622;x
3623;0;255;76;land3623;x
3624;53;92;64;land3624;x
3625;165;36;151;land3625;x
3626;58;123;11;land3626;x
3627;211;80;35;land3627;x
3628;86;34;92;land3628;x
3629;126;16;130;land3629;x
3630;246;131;250;land3630;x
3631;236;20;244;land3631;x
3632;1;188;58;land3632;x
3633;184;25;191;land3633;x
3634;19;103;44;land3634;x
3635;17;67;22;land3635;x
3636;17;109;14;land3636;x
3637;34;150;66;land3637;x
3638;250;225;168;land3638;x
3639;169;12;19;land3639;x
3640;49;51;225;land3640;x
3641;165;182;0;land3641;x
3642;225;244;0;land3642;x
3643;219;163;13;land3643;x
3644;193;103;35;land3644;x
3645;252;41;109;land3645;x
3646;47;116;59;land3646;x
3647;64;48;159;land3647;x
3648;51;195;121;land3648;x
3649;85;163;188;land3649;x
3650;15;57;248;land3650;x
3651;175;49;44;land3651;x
3652;226;111;112;land3652;x
3653;240;209;147;land3653;x
3654;220;59;58;land3654;x
3655;79;217;182;land3655;x
3656;110;144;255;land3656;x
3657;249;179;199;land3657;x
3658;213;57;197;land3658;x
3659;255;92;183;land3659;x
3660;216;101;0;land3660;x
3661;50;29;204;land3661;x
3662;193;188;233;land3662;x
3663;69;225;208;land3663;x
3664;113;130;237;land3664;x
3665;23;45;190;land3665;x
3666;63;178;228;land3666;x
3667;239;70;249;land3667;x
3668;104;44;149;land3668;x
3669;179;89;230;land3669;x
3670;129;29;204;land3670;x
3671;0;25;177;land3671;x
3672;231;126;46;land3672;x
3673;19;38;123;land3673;x
3674;249;177;211;land3674;x
3675;173;171;6;land3675;x
3676;239;238;130;land3676;x
3677;232;230;34;land3677;x
3678;136;119;40;land3678;x
3679;131;116;244;land3679;x
3680;19;5;130;land3680;x
3681;82;102;193;land3681;x
3682;184;26;62;land3682;x
3683;24;192;19;land3683;x
3684;91;20;115;land3684;x
3685;226;27;36;land3685;x
3686;144;34;109;land3686;x
3687;206;11;195;land3687;x
3688;119;16;126;land3688;x
3689;243;75;103;land3689;x
3690;166;9;35;land3690;x
3691;226;103;149;land3691;x
3692;117;222;114;land3692;x
3693;234;121;246;land3693;x
3694;72;129;152;land3694;x
3695;27;82;105;land3695;x
3696;221;242;161;land3696;x
3697;109;158;233;land3697;x
3698;26;108;118;land3698;x
3699;145;251;255;land3699;x
3700;30;97;200;land3700;x
3701;42;79;137;land3701;x
3702;120;15;9;land3702;x
3703;215;191;30;land3703;x
3704;143;85;197;land3704;x
3705;36;57;90;land3705;x
3706;222;170;30;land3706;x
3707;193;128;36;land3707;x
3708;220;40;30;land3708;x
3709;157;49;35;land3709;x
3710;63;95;34;land3710;x
3711;232;230;0;land3711;x
3712;193;187;0;land3712;x
3713;241;166;167;land3713;x
3714;168;78;112;land3714;x
3715;227;2;80;land3715;x
3716;173;0;64;land3716;x
3717;0;153;74;land3717;x
3718;252;128;130;land3718;x
3719;213;0;113;land3719;x
3720;228;30;32;land3720;x
3721;140;40;41;land3721;x
3722;92;230;134;land3722;x
3723;228;246;20;land3723;x
3724;149;0;0;land3724;x
3725;128;128;128;land3725;x
3726;12;121;117;land3726;x
3727;117;47;165;land3727;x
3728;178;120;180;land3728;x
3729;95;40;79;land3729;x
3730;16;135;196;land3730;x
3731;55;107;28;land3731;x
3732;21;213;218;land3732;x
3733;147;190;242;land3733;x
3734;36;107;195;land3734;x
3735;150;191;30;land3735;x
3736;194;241;57;land3736;x
3737;21;122;18;land3737;x
3738;79;132;77;land3738;x
3739;126;193;150;land3739;x
3740;30;62;197;land3740;x
3741;189;177;49;land3741;x
3742;84;20;139;land3742;x
3743;101;219;226;land3743;x
3744;222;82;154;land3744;x
3745;20;45;139;land3745;x
3746;20;126;139;land3746;x
3747;206;243;167;land3747;x
3748;44;117;54;land3748;x
3749;45;33;124;land3749;x
3750;30;81;98;land3750;x
3751;187;210;218;land3751;x
3752;149;12;189;land3752;x
3753;156;70;181;land3753;x
3754;225;76;11;land3754;x
3755;16;97;94;land3755;x
3756;131;147;146;land3756;x
3757;202;109;18;land3757;x
3758;150;155;254;land3758;x
3759;8;23;177;land3759;x
3760;128;132;202;land3760;x
3761;109;82;210;land3761;x
3762;56;29;87;land3762;x
3763;44;138;97;land3763;x
3764;52;148;133;land3764;x
3765;13;79;69;land3765;x
3766;28;145;58;land3766;x
3767;230;103;53;land3767;x
3768;245;192;174;land3768;x
3769;162;61;22;land3769;x
3770;9;93;11;land3770;x
3771;233;52;45;land3771;x
3772;26;240;122;land3772;x
3773;9;93;81;land3773;x
3774;148;113;45;land3774;x
3775;166;175;57;land3775;x
3776;71;67;238;land3776;x
3777;43;170;73;land3777;x
3778;255;197;240;land3778;x
3779;148;13;8;land3779;x
3780;248;226;140;land3780;x
3781;64;75;162;land3781;x
3782;179;65;86;land3782;x
3783;157;15;60;land3783;x
3784;153;223;114;land3784;x
3785;236;160;186;land3785;x
3786;25;37;77;land3786;x
3787;207;170;54;land3787;x
3788;0;89;133;land3788;x
3789;89;238;226;land3789;x
3790;10;155;176;land3790;x
3791;17;54;38;land3791;x
3792;119;160;194;land3792;x
3793;20;148;92;land3793;x
3794;131;211;165;land3794;x
3795;148;246;134;land3795;x
3796;103;177;210;land3796;x
3797;215;91;227;land3797;x
3798;17;128;131;land3798;x
3799;88;233;190;land3799;x
3800;53;177;200;land3800;x
3801;84;219;79;land3801;x
3802;246;167;67;land3802;x
3803;30;101;51;land3803;x
3804;171;123;2;land3804;x
3805;3;126;130;land3805;x
3806;45;129;3;land3806;x
3807;87;132;131;land3807;x
3808;129;135;4;land3808;x
3809;171;138;132;land3809;x
3810;3;141;5;land3810;x
3811;45;144;133;land3811;x
3812;87;147;6;land3812;x
3813;129;150;134;land3813;x
3814;171;153;7;land3814;x
3815;3;156;135;land3815;x
3816;45;159;8;land3816;x
3817;87;162;136;land3817;x
3818;129;165;9;land3818;x
3819;171;168;137;land3819;x
3820;3;171;10;land3820;x
3821;45;174;138;land3821;x
3822;87;177;11;land3822;x
3823;129;180;139;land3823;x
3824;171;183;12;land3824;x
3825;3;186;140;land3825;x
3826;45;189;13;land3826;x
3827;87;192;141;land3827;x
3828;129;195;14;land3828;x
3829;171;198;142;land3829;x
3830;3;201;15;land3830;x
3831;45;204;143;land3831;x
3832;87;207;16;land3832;x
3833;129;210;144;land3833;x
3834;171;0;17;land3834;x
3835;3;3;145;land3835;x
3836;45;6;18;land3836;x
3837;87;9;146;land3837;x
3838;129;12;19;land3838;x
3839;171;15;147;land3839;x
3840;3;18;20;land3840;x
3841;45;21;148;land3841;x
3842;87;24;21;land3842;x
3843;129;27;149;land3843;x
3844;171;30;22;land3844;x
3845;3;33;150;land3845;x
3846;45;36;23;land3846;x
3847;87;39;151;land3847;x
3848;129;42;24;land3848;x
3849;171;45;152;land3849;x
3850;3;48;25;land3850;x
